星上时间,反向数控衰减数据TMZ123源码,馈电1俯仰角TMZ150工程值,接收阵波束3方位角TMZ159工程值,接收阵波束4俯仰角TMZ162工程值,发射等通量模式TMZ194工程值,发射阵1-波束2衰减量TMZ296工程值,发射阵2-波束3ALC控制量TMZ341工程值,发射阵2-波束4ALCTMZ322工程值,发射阵1-波束2衰减量TMZ296源码,发射2-波束4ALC控制量（快）TMZ122源码,发射阵2-波束4衰减量TMZ338源码,接收阵波束3俯仰角TMZ160源码,发射阵1-波束3ALC控制量TMZ301工程值,接收阵波束1方位角TMZ155源码,发射阵1-波束1ALCTMZ279源码,馈电1方位角TMZ151工程值,发射阵1-波束3ALCTMZ281工程值,馈电2信关站TMZ152工程值,发射阵1-波束4衰减量TMZ298源码,馈电1方位角TMZ151源码,发射阵1-波束1衰减量TMZ295工程值,接收阵-波束1衰减量TMZ375工程值,发射等通量模式TMZ194源码,变频转发器锁定指示1TMZ204源码,发射阵1-波束4ALCTMZ282源码,发射阵2-波束3ALCTMZ321工程值,接收阵波束2俯仰角TMZ158源码,变频转发器锁定指示2TMZ205工程值,接收阵-波束2信道化控制量TMZ380源码,变频转发器前向变频功率TMZ061源码,发射阵2-波束2ALC控制量TMZ340源码,接收阵波束4方位角TMZ161源码,接收阵-波束4信道化控制量TMZ382源码,接收阵-波束2衰减量TMZ376工程值,发射阵2-波束2衰减量TMZ336工程值,发射阵2-波束1ALC控制量TMZ339工程值,发射阵2-波束1衰减量TMZ335工程值,发射阵1-波束4衰减量TMZ298工程值,变频转发器前向变频功率TMZ061工程值,发射2-波束4ALC控制量（快）TMZ122工程值,发射阵2-波束4衰减量TMZ338工程值,发射阵2-波束3ALC控制量TMZ341源码,接收阵-波束3信道化控制量TMZ381工程值,变频转发器锁定指示1TMZ204工程值,反向数控衰减数据TMZ123工程值,反向额定输入通量密度TMZ196工程值,发射阵2-波束3ALCTMZ321源码,接收阵波束4俯仰角TMZ162源码,馈电2方位角TMZ154工程值,变频转发器功放2功率TMZ208源码,馈电1信关站TMZ149源码,发射阵1-波束3衰减量TMZ297源码,发射阵1-波束2ALCTMZ280源码,变频转发器功放1功率TMZ060工程值,接收阵-波束1信道化控制量TMZ379源码,接收阵-波束3信道化控制量TMZ381源码,发射阵1-波束3衰减量TMZ297工程值,馈电1信关站TMZ149工程值,接收阵-波束4衰减量TMZ378工程值,变频转发器锁定指示2TMZ205源码,接收阵-波束2信道化控制量TMZ380工程值,发射阵1-波束1ALCTMZ279工程值,发射阵2-波束2ALCTMZ320工程值,发射阵2-波束3衰减量TMZ337源码,接收阵波束1俯仰角TMZ156源码,反向路径补偿模式TMZ195工程值,发射阵2-波束1ALC控制量TMZ339源码,发射阵1-波束3ALCTMZ281源码,接收阵-波束2衰减量TMZ376源码,馈电2俯仰角TMZ153工程值,接收阵-波束4信道化控制量TMZ382工程值,发射阵2-波束状态TMZ323工程值,反向额定输入通量密度TMZ196源码,馈电2信关站TMZ152源码,馈电2俯仰角TMZ153源码,接收阵-波束4衰减量TMZ378源码,发射阵2-波束4ALCTMZ322源码,发射阵2-波束3衰减量TMZ337工程值,变频转发器功放1功率TMZ060源码,发射阵1-波束3ALC控制量TMZ301源码,发射阵1-波束4ALC控制量TMZ302源码,发射阵2-波束2衰减量TMZ336源码,接收阵波束2方位角TMZ157工程值,接收阵波束3方位角TMZ159源码,发射阵2-波束1ALCTMZ319工程值,发射阵1-波束4ALCTMZ282工程值,反向路径补偿模式TMZ195源码,接收阵波束2俯仰角TMZ158工程值,发射阵2-波束1衰减量TMZ335源码,接收阵波束4方位角TMZ161工程值,发射阵1-波束4ALC控制量TMZ302工程值,接收阵-波束3衰减量TMZ377工程值,发射阵1-波束2ALC控制量TMZ300源码,发射阵2-波束1ALCTMZ319源码,发射阵2-波束2ALCTMZ320源码,变频转发器功放2功率TMZ208工程值,馈电2方位角TMZ154源码,接收阵波束1方位角TMZ155工程值,接收阵波束2方位角TMZ157源码,发射阵1-波束1ALC控制量TMZ299工程值,接收阵-波束1衰减量TMZ375源码,发射阵2-波束4ALC控制量TMZ342源码,发射阵1-波束1ALC控制量TMZ299源码,馈电1俯仰角TMZ150源码,接收阵波束3俯仰角TMZ160工程值,发射阵2-波束4ALC控制量TMZ342工程值,接收阵-波束3衰减量TMZ377源码,发射阵1-波束1衰减量TMZ295源码,发射阵2-波束2ALC控制量TMZ340工程值,发射阵1-波束2ALCTMZ280工程值,发射阵1-波束2ALC控制量TMZ300工程值,发射阵2-波束状态TMZ323源码,接收阵-波束1信道化控制量TMZ379工程值,接收阵波束1俯仰角TMZ156工程值
2025-02-20 01:46:53.628,16,,,,,,,,,5a,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,-7.77747488,90.0,,,,,18.5,,,,,,,,,40.57955551,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:47:01.628,16,,,,,,,,,5b,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,-7.77747488,91.0,,,,,18.5,,,,,,,,,40.59305191,,,,,,,,,,,,,,,,,,,,,,,,,7f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:47:09.628,16,,,,,,,,,5b,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,-7.36795092,91.0,,,,,18.5,,,,,,,,,40.54949951,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:47:17.627,16,,,,,,,,,5b,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,-7.77747488,91.0,,,,,18.5,,,,,,,,,40.49497986,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:47:25.626,16,35.77000046,38.04999924,36.06999969,非等通量,0.0,88.0,1.2109375,0.0,5b,0.0,0e17,83.0,0edd,31b0,36.95999908,0.8190918,255.0,0.0,0e70,0.0,26.0,0.0,76.0,1ea0,1.24267578,0e17,2.48046875,25,12,59,0edd,22,26.0,0.0,86.0,0.0,0.0,-7.36795092,91.0,0.0,58,35.0,2.3046875,18.5,-92.0,3fa0,0e17,0.0,5f,11,0.0,1d80,40.49497986,26,23,0.0,17.0,26.0,7f,37.0,0.97045898,1.02783203,0.0,0e17,路径补偿,56,29f0,1a,0.0,34.0,开启,8.0,ff,0000,1a,3e00,0.0,74,53,5b,0.0,38.04999924,0edd,1.06689453,0.59814453,0.0,36.06999969,0.0,38.04999924,91.0,26.0,58,36a0,34a0,38.89960098,0000,38.04999924,0edd,82.0,1a,5b,52,0df9,36.06999969,91.0,1a,0.0,89.0,0.57617188,88.0,ff,38.0,36.06999969
2025-02-20 01:47:33.626,16,,,,,,,,,5c,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,-7.36795092,92.0,,,,,18.5,,,,,,,,,40.66735077,,,,,,,,,,,,,,,,,,,,,,,,,7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:47:41.626,16,,,,,,,,,5c,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,-6.97127533,92.0,,,,,18.5,,,,,,,,,40.66459656,,,,,,,,,,,,,,,,,,,,,,,,,7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:47:49.626,16,,,,,,,,,5d,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,-6.58710718,93.0,,,,,18.5,,,,,,,,,40.03079224,,,,,,,,,,,,,,,,,,,,,,,,,6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:47:57.626,16,,,,,,,,,5d,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,-5.85495472,93.0,,,,,18.5,,,,,,,,,40.65648651,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:48:05.626,16,,,,,,,,,5d,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,-6.58710718,93.0,,,,,18.5,,,,,,,,,40.38698196,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:48:13.626,16,,,,,,,,,5e,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,-6.21511078,94.0,,,,,18.5,,,,,,,,,40.11072922,,,,,,,,,,,,,,,,,,,,,,,,,6e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:48:21.626,16,,,,,,,,,5e,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,-6.21511078,94.0,,,,,18.5,,,,,,,,,40.6379776,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:48:29.626,16,25.84000015,62.33000183,26.45000076,非等通量,0.0,91.0,1.20117188,0.0,5e,0.0,0a55,86.0,1859,31b0,61.27000046,0.82519531,255.0,0.0,17ef,0.0,26.0,0.0,76.0,1de0,1.21826172,0a55,2.48046875,28,17,5c,1859,25,26.0,0.0,88.0,0.0,0.0,-5.50631189,94.0,0.0,5b,38.0,2.3046875,18.5,-92.0,3e60,0a55,0.0,57,11,0.0,1f20,40.03079224,29,26,0.0,17.0,26.0,7f,40.0,0.97045898,1.00097656,0.0,0a55,路径补偿,58,2a40,1a,0.0,37.0,开启,8.0,ff,0000,1a,3d80,0.0,6d,56,5d,0.0,62.33000183,1859,1.0949707,0.58349609,0.0,26.45000076,0.0,62.33000183,93.0,26.0,5b,3810,3340,37.92393112,0000,62.33000183,1859,85.0,1a,5e,55,0a18,26.45000076,94.0,1a,0.0,92.0,0.60791016,91.0,ff,41.0,26.45000076
2025-02-20 01:48:37.626,16,,,,,,,,,5e,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,-5.50631189,94.0,,,,,18.5,,,,,,,,,40.6379776,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:48:45.626,16,,,,,,,,,5f,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,-5.16885948,95.0,,,,,18.5,,,,,,,,,40.32500076,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:48:53.626,16,,,,,,,,,5f,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,-5.50631189,95.0,,,,,18.5,,,,,,,,,40.6379776,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:49:01.626,16,,,,,,,,,5f,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,-5.85495472,95.0,,,,,18.5,,,,,,,,,40.49497986,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:49:09.626,16,,,,,,,,,5e,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,-5.85495472,94.0,,,,,18.5,,,,,,,,,39.85972595,,,,,,,,,,,,,,,,,,,,,,,,,6b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:49:17.626,16,,,,,,,,,5e,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,-5.85495472,94.0,,,,,18.5,,,,,,,,,40.57955551,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:49:25.626,16,,,,,,,,,5e,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,-6.21511078,94.0,,,,,18.5,,,,,,,,,40.57955551,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:49:33.626,16,23.04999924,106.83000183,23.80999947,非等通量,0.0,90.0,1.21704102,0.0,5d,0.0,094d,85.0,29bb,3090,107.30999756,0.83862305,255.0,0.0,29eb,0.0,26.0,0.0,77.0,1ca0,1.2487793,094d,2.48046875,29,15,5b,29bb,25,26.0,0.0,88.0,0.0,0.0,-6.21511078,93.0,0.0,5a,39.0,2.32421875,18.5,-92.0,3ff0,094d,0.0,53,11,0.0,1df0,39.67531586,2a,27,0.0,17.0,26.0,7f,41.0,0.94848633,1.0168457,0.0,094d,路径补偿,58,2af0,1a,0.0,37.0,开启,8.0,ff,0000,1a,3e50,0.0,69,55,5d,0.0,106.83000183,29bb,1.04980469,0.55908203,0.0,23.80999947,0.0,106.83000183,93.0,26.0,5b,35c0,3410,37.40857315,0000,106.83000183,29bb,85.0,1a,5d,55,0901,23.80999947,93.0,1a,0.0,91.0,0.5847168,91.0,ff,42.0,23.80999947
2025-02-20 01:49:33.626,16,23.04999924,106.83000183,23.80999947,非等通量,0.0,90.0,1.21704102,0.0,5d,0.0,094d,85.0,29bb,3090,107.30999756,0.83862305,255.0,0.0,29eb,0.0,26.0,0.0,77.0,1ca0,1.2487793,094d,2.48046875,29,15,5b,29bb,25,26.0,0.0,88.0,0.0,0.0,-6.21511078,93.0,0.0,5a,39.0,2.32421875,18.5,-92.0,3ff0,094d,0.0,53,11,0.0,1df0,39.67531586,2a,27,0.0,17.0,26.0,7f,41.0,0.94848633,1.0168457,0.0,094d,路径补偿,58,2af0,1a,0.0,37.0,开启,8.0,ff,0000,1a,3e50,0.0,69,55,5d,0.0,106.83000183,29bb,1.04980469,0.55908203,0.0,23.80999947,0.0,106.83000183,93.0,26.0,5b,35c0,3410,37.40857315,0000,106.83000183,29bb,85.0,1a,5d,55,0901,23.80999947,93.0,1a,0.0,91.0,0.5847168,91.0,ff,42.0,23.80999947
2025-02-20 01:49:33.626,16,23.04999924,106.83000183,23.80999947,非等通量,0.0,90.0,1.21704102,0.0,5d,0.0,094d,85.0,29bb,3090,107.30999756,0.83862305,255.0,0.0,29eb,0.0,26.0,0.0,77.0,1ca0,1.2487793,094d,2.48046875,29,15,5b,29bb,25,26.0,0.0,88.0,0.0,0.0,-6.21511078,93.0,0.0,5a,39.0,2.32421875,18.5,-92.0,3ff0,094d,0.0,53,11,0.0,1df0,39.67531586,2a,27,0.0,17.0,26.0,7f,41.0,0.94848633,1.0168457,0.0,094d,路径补偿,58,2af0,1a,0.0,37.0,开启,8.0,ff,0000,1a,3e50,0.0,69,55,5d,0.0,106.83000183,29bb,1.04980469,0.55908203,0.0,23.80999947,0.0,106.83000183,93.0,26.0,5b,35c0,3410,37.40857315,0000,106.83000183,29bb,85.0,1a,5d,55,0901,23.80999947,93.0,1a,0.0,91.0,0.5847168,91.0,ff,42.0,23.80999947
2025-02-20 01:49:33.626,16,23.04999924,106.83000183,23.80999947,非等通量,0.0,90.0,1.21704102,0.0,5d,0.0,094d,85.0,29bb,3090,107.30999756,0.83862305,255.0,0.0,29eb,0.0,26.0,0.0,77.0,1ca0,1.2487793,094d,2.48046875,29,15,5b,29bb,25,26.0,0.0,88.0,0.0,0.0,-6.21511078,93.0,0.0,5a,39.0,2.32421875,18.5,-92.0,3ff0,094d,0.0,53,11,0.0,1df0,39.67531586,2a,27,0.0,17.0,26.0,7f,41.0,0.94848633,1.0168457,0.0,094d,路径补偿,58,2af0,1a,0.0,37.0,开启,8.0,ff,0000,1a,3e50,0.0,69,55,5d,0.0,106.83000183,29bb,1.04980469,0.55908203,0.0,23.80999947,0.0,106.83000183,93.0,26.0,5b,35c0,3410,37.40857315,0000,106.83000183,29bb,85.0,1a,5d,55,0901,23.80999947,93.0,1a,0.0,91.0,0.5847168,91.0,ff,42.0,23.80999947
2025-02-20 01:49:33.626,16,23.04999924,106.83000183,23.80999947,非等通量,0.0,90.0,1.21704102,0.0,5d,0.0,094d,85.0,29bb,3090,107.30999756,0.83862305,255.0,0.0,29eb,0.0,26.0,0.0,77.0,1ca0,1.2487793,094d,2.48046875,29,15,5b,29bb,25,26.0,0.0,88.0,0.0,0.0,-6.21511078,93.0,0.0,5a,39.0,2.32421875,18.5,-92.0,3ff0,094d,0.0,53,11,0.0,1df0,39.67531586,2a,27,0.0,17.0,26.0,7f,41.0,0.94848633,1.0168457,0.0,094d,路径补偿,58,2af0,1a,0.0,37.0,开启,8.0,ff,0000,1a,3e50,0.0,69,55,5d,0.0,106.83000183,29bb,1.04980469,0.55908203,0.0,23.80999947,0.0,106.83000183,93.0,26.0,5b,35c0,3410,37.40857315,0000,106.83000183,29bb,85.0,1a,5d,55,0901,23.80999947,93.0,1a,0.0,91.0,0.5847168,91.0,ff,42.0,23.80999947
2025-02-20 01:49:33.626,16,23.04999924,106.83000183,23.80999947,非等通量,0.0,90.0,1.21704102,0.0,5d,0.0,094d,85.0,29bb,3090,107.30999756,0.83862305,255.0,0.0,29eb,0.0,26.0,0.0,77.0,1ca0,1.2487793,094d,2.48046875,29,15,5b,29bb,25,26.0,0.0,88.0,0.0,0.0,-6.21511078,93.0,0.0,5a,39.0,2.32421875,18.5,-92.0,3ff0,094d,0.0,53,11,0.0,1df0,39.67531586,2a,27,0.0,17.0,26.0,7f,41.0,0.94848633,1.0168457,0.0,094d,路径补偿,58,2af0,1a,0.0,37.0,开启,8.0,ff,0000,1a,3e50,0.0,69,55,5d,0.0,106.83000183,29bb,1.04980469,0.55908203,0.0,23.80999947,0.0,106.83000183,93.0,26.0,5b,35c0,3410,37.40857315,0000,106.83000183,29bb,85.0,1a,5d,55,0901,23.80999947,93.0,1a,0.0,91.0,0.5847168,91.0,ff,42.0,23.80999947
2025-02-20 01:49:33.626,16,23.04999924,106.83000183,23.80999947,非等通量,0.0,90.0,1.21704102,0.0,5d,0.0,094d,85.0,29bb,3090,107.30999756,0.83862305,255.0,0.0,29eb,0.0,26.0,0.0,77.0,1ca0,1.2487793,094d,2.48046875,29,15,5b,29bb,25,26.0,0.0,88.0,0.0,0.0,-6.21511078,93.0,0.0,5a,39.0,2.32421875,18.5,-92.0,3ff0,094d,0.0,53,11,0.0,1df0,39.67531586,2a,27,0.0,17.0,26.0,7f,41.0,0.94848633,1.0168457,0.0,094d,路径补偿,58,2af0,1a,0.0,37.0,开启,8.0,ff,0000,1a,3e50,0.0,69,55,5d,0.0,106.83000183,29bb,1.04980469,0.55908203,0.0,23.80999947,0.0,106.83000183,93.0,26.0,5b,35c0,3410,37.40857315,0000,106.83000183,29bb,85.0,1a,5d,55,0901,23.80999947,93.0,1a,0.0,91.0,0.5847168,91.0,ff,42.0,23.80999947
2025-02-20 01:49:33.626,16,23.04999924,106.83000183,23.80999947,非等通量,0.0,90.0,1.21704102,0.0,5d,0.0,094d,85.0,29bb,3090,107.30999756,0.83862305,255.0,0.0,29eb,0.0,26.0,0.0,77.0,1ca0,1.2487793,094d,2.48046875,29,15,5b,29bb,25,26.0,0.0,88.0,0.0,0.0,-6.21511078,93.0,0.0,5a,39.0,2.32421875,18.5,-92.0,3ff0,094d,0.0,53,11,0.0,1df0,39.67531586,2a,27,0.0,17.0,26.0,7f,41.0,0.94848633,1.0168457,0.0,094d,路径补偿,58,2af0,1a,0.0,37.0,开启,8.0,ff,0000,1a,3e50,0.0,69,55,5d,0.0,106.83000183,29bb,1.04980469,0.55908203,0.0,23.80999947,0.0,106.83000183,93.0,26.0,5b,35c0,3410,37.40857315,0000,106.83000183,29bb,85.0,1a,5d,55,0901,23.80999947,93.0,1a,0.0,91.0,0.5847168,91.0,ff,42.0,23.80999947
2025-02-20 01:49:33.626,16,23.04999924,106.83000183,23.80999947,非等通量,0.0,90.0,1.21704102,0.0,5d,0.0,094d,85.0,29bb,3090,107.30999756,0.83862305,255.0,0.0,29eb,0.0,26.0,0.0,77.0,1ca0,1.2487793,094d,2.48046875,29,15,5b,29bb,25,26.0,0.0,88.0,0.0,0.0,-6.21511078,93.0,0.0,5a,39.0,2.32421875,18.5,-92.0,3ff0,094d,0.0,53,11,0.0,1df0,39.67531586,2a,27,0.0,17.0,26.0,7f,41.0,0.94848633,1.0168457,0.0,094d,路径补偿,58,2af0,1a,0.0,37.0,开启,8.0,ff,0000,1a,3e50,0.0,69,55,5d,0.0,106.83000183,29bb,1.04980469,0.55908203,0.0,23.80999947,0.0,106.83000183,93.0,26.0,5b,35c0,3410,37.40857315,0000,106.83000183,29bb,85.0,1a,5d,55,0901,23.80999947,93.0,1a,0.0,91.0,0.5847168,91.0,ff,42.0,23.80999947
2025-02-20 01:49:41.626,16,,,,,,,,,5e,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,-5.85495472,94.0,,,,,18.5,,,,,,,,,40.18658829,,,,,,,,,,,,,,,,,,,,,,,,,6f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:49:49.626,16,,,,,,,,,5e,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,-6.21511078,94.0,,,,,18.5,,,,,,,,,40.32500076,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:49:57.626,16,,,,,,,,,5d,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,-6.21511078,93.0,,,,,18.5,,,,,,,,,40.03079224,,,,,,,,,,,,,,,,,,,,,,,,,6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:50:05.626,16,,,,,,,,,5d,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,-6.21511078,93.0,,,,,18.5,,,,,,,,,40.49497986,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:50:13.626,36,,,,,,,,,5d,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,-6.58710718,93.0,,,,,18.0,,,,,,,,,40.6701889,,,,,,,,,,,,,,,,,,,,,,,,,7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:50:21.626,36,,,,,,,,,5d,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,-6.58710718,93.0,,,,,18.0,,,,,,,,,40.25810623,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:50:29.626,36,,,,,,,,,5c,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,-6.58710718,92.0,,,,,18.0,,,,,,,,,40.25810623,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:50:37.626,36,31.37000084,140.44999695,31.79999924,非等通量,0.0,89.0,1.171875,0.0,5c,0.0,0c6c,83.0,36dd,3140,141.57000732,0.85693359,255.0,0.0,374d,0.0,26.0,0.0,77.0,1d70,1.19873047,0c6c,2.48046875,27,13,5a,36dd,24,26.0,0.0,87.0,0.0,0.0,-6.97127533,92.0,0.0,59,37.0,2.32421875,18.0,-92.0,3d60,0c6c,0.0,62,11,0.0,1f80,40.61221313,27,25,0.0,17.0,26.0,7f,39.0,0.96191406,0.99975586,0.0,0c6c,路径补偿,57,2be0,1a,0.0,36.0,开启,8.0,ff,0000,1a,3c00,0.0,77,53,5b,0.0,140.44999695,36dd,1.02905273,0.57495117,0.0,31.79999924,0.0,140.44999695,91.0,26.0,59,34b0,3330,39.24026489,0000,140.44999695,36dd,83.0,1a,5c,53,0c41,31.79999924,92.0,1a,0.0,90.0,0.61523438,89.0,ff,39.0,31.79999924
2025-02-20 01:50:45.626,36,,,,,,,,,5c,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,-6.97127533,92.0,,,,,18.0,,,,,,,,,40.6701889,,,,,,,,,,,,,,,,,,,,,,,,,7b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:50:53.628,36,,,,,,,,,5c,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,-6.97127533,92.0,,,,,18.0,,,,,,,,,40.66735077,,,,,,,,,,,,,,,,,,,,,,,,,7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:51:01.628,36,,,,,,,,,5c,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,-7.36795092,92.0,,,,,18.0,,,,,,,,,34.76028824,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:51:09.628,36,,,,,,,,,5b,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,-7.77747488,91.0,,,,,18.0,,,,,,,,,34.76028824,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:51:17.628,36,,,,,,,,,5a,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,-7.77747488,90.0,,,,,18.0,,,,,,,,,34.76028824,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:51:25.628,36,,,,,,,,,5a,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,-8.2001915,90.0,,,,,18.0,,,,,,,,,35.07112122,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:51:33.628,36,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,-8.2001915,89.0,,,,,18.0,,,,,,,,,35.37106705,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:51:41.628,36,40.97999954,155.66999817,41.18999863,非等通量,0.0,86.0,1.23046875,0.0,59,0.0,1017,80.0,3ccf,3240,156.58999634,0.82519531,255.0,0.0,3d2b,0.0,26.0,0.0,77.0,1d10,1.24389648,1017,2.48046875,24,10,57,3ccf,20,26.0,0.0,83.0,0.0,0.0,-8.2001915,89.0,0.0,56,33.0,2.32421875,18.0,-92.0,3fb0,1017,0.0,3c,11,0.0,1e70,35.51743317,24,21,0.0,17.0,26.0,7f,36.0,0.98144531,1.00830078,0.0,1017,路径补偿,53,2a40,1a,0.0,32.0,开启,8.0,ff,0000,1a,3f00,0.0,47,50,58,0.0,155.66999817,3ccf,1.06445312,0.56762695,0.0,41.18999863,0.0,155.66999817,88.0,26.0,57,3680,33a0,33.9695549,0000,155.66999817,3ccf,79.0,1a,59,4f,1002,41.18999863,89.0,1a,0.0,87.0,0.59448242,87.0,ff,36.0,41.18999863
2025-02-20 01:51:49.626,36,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,0f,,,,,,,,,-8.63644886,88.0,,,,,18.0,,,,,,,,,35.66162491,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:51:57.626,36,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,0e,,,,,,,,,-9.08660221,87.0,,,,,18.0,,,,,,,,,35.8038063,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:52:05.626,36,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,0e,,,,,,,,,-9.08660221,88.0,,,,,18.0,,,,,,,,,36.08272171,,,,,,,,,,,,,,,,,,,,,,,,,4b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-20 01:52:13.626,36,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,0e,,,,,,,,,-9.08660221,87.0,,,,,18.0,,,,,,,,,36.35523987,,,,,,,,,,,,,,,,,,,,,,,,,4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
